document_id,irs_description,item,qtd,price,data,dia,mes,ano,hora
5695527918944804612,"Grocery Stores, Supermarkets",Maçã,11,13.2,2022-01-09 15:34:27.979144,9,1,2022,15
5695527918944804612,"Grocery Stores, Supermarkets",Maçã,8,9.6,2023-03-17 06:09:24.712503,17,3,2023,6
9202060645083883366,"Grocery Stores, Supermarkets",Sabonete,4,12.8,2022-10-06 11:40:59.030536,6,10,2022,11
9202060645083883366,"Grocery Stores, Supermarkets",Banana,1,0.8,2023-05-12 17:19:00.079124,12,5,2023,17
5564683868409713852,"Grocery Stores, Supermarkets",Banana,5,4.0,2022-11-30 09:29:51.3915,30,11,2022,9
7523807556076637323,"Grocery Stores, Supermarkets",Banana,2,1.6,2022-04-24 10:49:47.554311,24,4,2022,10
5564683868409713852,"Grocery Stores, Supermarkets",Sabonete,10,32.0,2022-06-02 01:20:15.373575,2,6,2022,1
4574000117844462501,"Grocery Stores, Supermarkets",Arroz,11,231.0,2022-06-22 23:39:42.534584,22,6,2022,23
9202060645083883366,"Grocery Stores, Supermarkets",Banana,5,4.0,2023-05-05 22:18:22.285921,5,5,2023,22
7523807556076637323,"Grocery Stores, Supermarkets",Feijão,5,60.0,2022-09-27 16:41:07.407192,27,9,2022,16
4574000117844462501,"Grocery Stores, Supermarkets",Sabonete,2,6.4,2022-06-20 21:49:19.993549,20,6,2022,21
4574000117844462501,"Grocery Stores, Supermarkets",Banana,3,2.4000000000000004,2023-03-30 15:34:07.673243,30,3,2023,15
5695527918944804612,"Grocery Stores, Supermarkets",Café,6,94.19999999999999,2023-09-17 14:32:28.588743,17,9,2023,14
7523807556076637323,"Grocery Stores, Supermarkets",Pão,3,1.7999999999999998,2022-09-05 17:40:22.463202,5,9,2022,17
5695527918944804612,"Grocery Stores, Supermarkets",Maçã,10,12.0,2022-11-16 16:40:43.046296,16,11,2022,16
7523807556076637323,"Grocery Stores, Supermarkets",Leite,10,42.800000000000004,2023-08-09 13:04:55.328823,9,8,2023,13
5564683868409713852,"Grocery Stores, Supermarkets",Arroz,3,63.0,2023-11-04 00:52:47.326856,4,11,2023,0
5564683868409713852,"Grocery Stores, Supermarkets",Maçã,5,6.0,2023-11-03 20:04:04.96594,3,11,2023,20
4574000117844462501,"Grocery Stores, Supermarkets",Feijão,6,72.0,2023-07-15 20:47:35.713585,15,7,2023,20
7523807556076637323,"Grocery Stores, Supermarkets",Maçã,6,7.199999999999999,2023-02-09 23:00:34.419206,9,2,2023,23
1690472938955678638,"Grocery Stores, Supermarkets",Banana,4,3.2,2023-08-08 01:15:32.359172,8,8,2023,1
5564683868409713852,"Grocery Stores, Supermarkets",Pão,9,5.3999999999999995,2022-03-14 22:40:07.960715,14,3,2022,22
4574000117844462501,"Grocery Stores, Supermarkets",Leite,8,34.24,2022-09-30 16:15:32.17084,30,9,2022,16
4574000117844462501,"Grocery Stores, Supermarkets",Maçã,2,2.4,2023-02-10 03:33:13.79935,10,2,2023,3
1690472938955678638,"Grocery Stores, Supermarkets",Café,6,94.19999999999999,2023-01-15 03:00:49.4291,15,1,2023,3
1690472938955678638,"Grocery Stores, Supermarkets",Banana,11,8.8,2023-01-01 16:40:35.905319,1,1,2023,16
1690472938955678638,"Grocery Stores, Supermarkets",Banana,8,6.4,2023-01-23 00:03:48.293228,23,1,2023,0
9202060645083883366,"Grocery Stores, Supermarkets",Café,1,15.7,2022-04-26 08:58:11.524065,26,4,2022,8
9202060645083883366,"Grocery Stores, Supermarkets",Leite,8,34.24,2022-01-05 14:48:27.581218,5,1,2022,14
7523807556076637323,"Grocery Stores, Supermarkets",Maçã,6,7.199999999999999,2023-12-20 10:44:25.76427,20,12,2023,10
1690472938955678638,"Grocery Stores, Supermarkets",Pão,3,1.7999999999999998,2022-12-11 10:15:35.37055,11,12,2022,10
4574000117844462501,"Grocery Stores, Supermarkets",Maçã,2,2.4,2022-07-25 16:52:27.111607,25,7,2022,16
1690472938955678638,"Grocery Stores, Supermarkets",Maçã,8,9.6,2022-05-04 20:55:37.26551,4,5,2022,20
5695527918944804612,"Grocery Stores, Supermarkets",Café,9,141.29999999999998,2023-11-21 07:36:46.619511,21,11,2023,7
1690472938955678638,"Grocery Stores, Supermarkets",Leite,3,12.84,2023-11-20 21:36:55.480225,20,11,2023,21
1690472938955678638,"Grocery Stores, Supermarkets",Pão,6,3.5999999999999996,2023-09-30 04:54:48.992342,30,9,2023,4
1690472938955678638,"Grocery Stores, Supermarkets",Arroz,4,84.0,2022-09-28 01:35:29.760642,28,9,2022,1
9202060645083883366,"Grocery Stores, Supermarkets",Banana,2,1.6,2022-10-25 03:52:50.434284,25,10,2022,3
7523807556076637323,"Grocery Stores, Supermarkets",Leite,8,34.24,2023-03-05 12:53:01.854537,5,3,2023,12
7523807556076637323,"Grocery Stores, Supermarkets",Feijão,6,72.0,2023-09-02 12:07:50.292529,2,9,2023,12
9202060645083883366,"Grocery Stores, Supermarkets",Leite,8,34.24,2023-12-11 18:24:22.800044,11,12,2023,18
4574000117844462501,"Grocery Stores, Supermarkets",Arroz,10,210.0,2023-04-16 19:35:40.827079,16,4,2023,19
9202060645083883366,"Grocery Stores, Supermarkets",Sabonete,6,19.200000000000003,2023-04-12 08:03:05.097706,12,4,2023,8
9202060645083883366,"Grocery Stores, Supermarkets",Arroz,11,231.0,2023-09-04 08:25:08.507882,4,9,2023,8
4574000117844462501,"Grocery Stores, Supermarkets",Maçã,4,4.8,2022-04-02 13:56:54.746479,2,4,2022,13
5695527918944804612,"Grocery Stores, Supermarkets",Sabonete,4,12.8,2022-12-18 00:50:24.707223,18,12,2022,0
5695527918944804612,"Grocery Stores, Supermarkets",Arroz,10,210.0,2022-10-22 04:01:44.236263,22,10,2022,4
9202060645083883366,"Grocery Stores, Supermarkets",Banana,1,0.8,2023-04-01 11:53:47.074368,1,4,2023,11
5695527918944804612,"Grocery Stores, Supermarkets",Sabonete,1,3.2,2023-08-28 03:34:35.280556,28,8,2023,3
5695527918944804612,"Grocery Stores, Supermarkets",Maçã,4,4.8,2022-12-06 09:55:10.726668,6,12,2022,9
5564683868409713852,"Grocery Stores, Supermarkets",Banana,10,8.0,2023-09-06 00:24:28.443321,6,9,2023,0
4574000117844462501,"Grocery Stores, Supermarkets",Sabonete,2,6.4,2022-03-20 04:00:39.211749,20,3,2022,4
4574000117844462501,"Grocery Stores, Supermarkets",Sabonete,1,3.2,2022-04-12 07:58:47.376985,12,4,2022,7
9202060645083883366,"Grocery Stores, Supermarkets",Café,2,31.4,2023-04-20 19:49:36.694782,20,4,2023,19
1690472938955678638,"Grocery Stores, Supermarkets",Pão,8,4.8,2022-01-30 22:38:36.024093,30,1,2022,22
7523807556076637323,"Grocery Stores, Supermarkets",Pão,8,4.8,2023-02-17 12:30:19.326344,17,2,2023,12
5564683868409713852,"Grocery Stores, Supermarkets",Banana,5,4.0,2023-06-21 23:16:26.368894,21,6,2023,23
4574000117844462501,"Grocery Stores, Supermarkets",Banana,4,3.2,2022-09-17 01:49:55.40228,17,9,2022,1
9202060645083883366,"Grocery Stores, Supermarkets",Maçã,6,7.199999999999999,2022-09-05 16:47:59.298738,5,9,2022,16
9202060645083883366,"Grocery Stores, Supermarkets",Maçã,5,6.0,2023-05-19 08:39:03.427753,19,5,2023,8
5564683868409713852,"Grocery Stores, Supermarkets",Café,7,109.89999999999999,2022-12-01 03:01:02.494456,1,12,2022,3
5564683868409713852,"Grocery Stores, Supermarkets",Pão,8,4.8,2023-10-09 20:37:36.149057,9,10,2023,20
7523807556076637323,"Grocery Stores, Supermarkets",Leite,8,34.24,2023-09-27 16:15:28.991531,27,9,2023,16
1690472938955678638,"Grocery Stores, Supermarkets",Café,8,125.6,2022-06-04 18:57:46.819451,4,6,2022,18
7523807556076637323,"Grocery Stores, Supermarkets",Café,6,94.19999999999999,2023-07-15 02:23:09.967783,15,7,2023,2
9202060645083883366,"Grocery Stores, Supermarkets",Arroz,10,210.0,2022-06-21 04:05:56.392329,21,6,2022,4
7523807556076637323,"Grocery Stores, Supermarkets",Maçã,7,8.4,2023-07-24 21:31:08.846696,24,7,2023,21
4574000117844462501,"Grocery Stores, Supermarkets",Feijão,5,60.0,2022-12-18 19:47:32.742668,18,12,2022,19
5564683868409713852,"Grocery Stores, Supermarkets",Maçã,10,12.0,2023-08-04 14:28:11.772967,4,8,2023,14
7523807556076637323,"Grocery Stores, Supermarkets",Arroz,4,84.0,2022-01-06 01:01:56.924134,6,1,2022,1
7523807556076637323,"Grocery Stores, Supermarkets",Maçã,4,4.8,2022-01-27 17:28:14.294847,27,1,2022,17
5564683868409713852,"Grocery Stores, Supermarkets",Arroz,4,84.0,2022-06-19 18:30:47.395451,19,6,2022,18
9202060645083883366,"Grocery Stores, Supermarkets",Leite,9,38.52,2022-10-21 14:01:43.687883,21,10,2022,14
9202060645083883366,"Grocery Stores, Supermarkets",Pão,8,4.8,2023-01-07 06:06:14.023438,7,1,2023,6
5564683868409713852,"Grocery Stores, Supermarkets",Café,2,31.4,2022-12-26 18:20:17.690918,26,12,2022,18
7523807556076637323,"Grocery Stores, Supermarkets",Arroz,5,105.0,2023-01-23 22:04:39.331417,23,1,2023,22
5564683868409713852,"Grocery Stores, Supermarkets",Feijão,9,108.0,2022-11-13 20:27:18.771454,13,11,2022,20
5695527918944804612,"Grocery Stores, Supermarkets",Arroz,6,126.0,2023-06-28 05:03:12.357681,28,6,2023,5
1690472938955678638,"Grocery Stores, Supermarkets",Maçã,5,6.0,2022-01-09 14:37:58.686266,9,1,2022,14
5564683868409713852,"Grocery Stores, Supermarkets",Sabonete,11,35.2,2023-03-28 08:58:50.9869,28,3,2023,8
1690472938955678638,"Grocery Stores, Supermarkets",Café,5,78.5,2023-02-16 20:07:46.050911,16,2,2023,20
7523807556076637323,"Grocery Stores, Supermarkets",Sabonete,6,19.200000000000003,2023-09-17 13:30:34.577503,17,9,2023,13
9202060645083883366,"Grocery Stores, Supermarkets",Sabonete,5,16.0,2023-09-03 08:39:22.043861,3,9,2023,8
7523807556076637323,"Grocery Stores, Supermarkets",Maçã,8,9.6,2022-10-27 08:14:39.703988,27,10,2022,8
4574000117844462501,"Grocery Stores, Supermarkets",Pão,11,6.6,2022-09-02 02:57:47.354023,2,9,2022,2
1690472938955678638,"Grocery Stores, Supermarkets",Feijão,8,96.0,2023-06-04 16:57:05.05787,4,6,2023,16
9202060645083883366,"Grocery Stores, Supermarkets",Sabonete,7,22.400000000000002,2022-10-02 14:17:35.636262,2,10,2022,14
4574000117844462501,"Grocery Stores, Supermarkets",Banana,10,8.0,2022-03-14 15:31:34.210925,14,3,2022,15
9202060645083883366,"Grocery Stores, Supermarkets",Pão,9,5.3999999999999995,2023-06-16 16:09:50.476888,16,6,2023,16
5564683868409713852,"Grocery Stores, Supermarkets",Banana,6,4.800000000000001,2022-01-07 14:21:15.019638,7,1,2022,14
1690472938955678638,"Grocery Stores, Supermarkets",Maçã,9,10.799999999999999,2022-03-30 14:00:30.818268,30,3,2022,14
1690472938955678638,"Grocery Stores, Supermarkets",Café,1,15.7,2023-12-11 17:39:38.385336,11,12,2023,17
5695527918944804612,"Grocery Stores, Supermarkets",Café,11,172.7,2022-01-23 06:52:13.423766,23,1,2022,6
4574000117844462501,"Grocery Stores, Supermarkets",Feijão,2,24.0,2022-01-29 16:50:54.575809,29,1,2022,16
1690472938955678638,"Grocery Stores, Supermarkets",Arroz,3,63.0,2023-02-07 23:06:22.547992,7,2,2023,23
7523807556076637323,"Grocery Stores, Supermarkets",Pão,3,1.7999999999999998,2023-08-26 11:34:32.337824,26,8,2023,11
5564683868409713852,"Grocery Stores, Supermarkets",Pão,9,5.3999999999999995,2022-03-05 23:29:16.161205,5,3,2022,23
4574000117844462501,"Grocery Stores, Supermarkets",Leite,3,12.84,2022-03-18 17:06:39.02715,18,3,2022,17
7523807556076637323,"Grocery Stores, Supermarkets",Sabonete,3,9.600000000000001,2022-11-03 07:09:15.812713,3,11,2022,7
4574000117844462501,"Grocery Stores, Supermarkets",Arroz,4,84.0,2023-09-21 17:22:07.147227,21,9,2023,17
4574000117844462501,"Grocery Stores, Supermarkets",Feijão,9,108.0,2022-11-20 03:51:37.634484,20,11,2022,3
1690472938955678638,"Grocery Stores, Supermarkets",Arroz,9,189.0,2023-04-23 15:09:40.756222,23,4,2023,15
5695527918944804612,"Grocery Stores, Supermarkets",Maçã,3,3.5999999999999996,2022-08-21 00:13:58.7966,21,8,2022,0
9202060645083883366,"Grocery Stores, Supermarkets",Maçã,8,9.6,2022-06-09 07:37:17.519353,9,6,2022,7
5564683868409713852,"Grocery Stores, Supermarkets",Arroz,7,147.0,2023-11-27 05:11:15.054786,27,11,2023,5
7523807556076637323,"Grocery Stores, Supermarkets",Maçã,7,8.4,2023-05-13 18:30:20.436169,13,5,2023,18
5695527918944804612,"Grocery Stores, Supermarkets",Banana,10,8.0,2023-05-24 05:24:51.079134,24,5,2023,5
9202060645083883366,"Grocery Stores, Supermarkets",Café,9,141.29999999999998,2022-09-14 03:54:27.506269,14,9,2022,3
5564683868409713852,"Grocery Stores, Supermarkets",Sabonete,11,35.2,2022-11-29 22:49:46.774647,29,11,2022,22
7523807556076637323,"Grocery Stores, Supermarkets",Sabonete,8,25.6,2023-03-19 15:26:55.602698,19,3,2023,15
9202060645083883366,"Grocery Stores, Supermarkets",Feijão,2,24.0,2022-05-02 04:48:04.922359,2,5,2022,4
5564683868409713852,"Grocery Stores, Supermarkets",Feijão,11,132.0,2023-12-14 10:32:47.306994,14,12,2023,10
5564683868409713852,"Grocery Stores, Supermarkets",Café,4,62.8,2022-01-02 01:20:38.201434,2,1,2022,1
5695527918944804612,"Grocery Stores, Supermarkets",Sabonete,4,12.8,2022-04-29 11:12:08.92599,29,4,2022,11
4574000117844462501,"Grocery Stores, Supermarkets",Sabonete,2,6.4,2023-10-12 02:26:28.578583,12,10,2023,2
5564683868409713852,"Grocery Stores, Supermarkets",Pão,7,4.2,2023-06-15 11:01:49.618195,15,6,2023,11
7523807556076637323,"Grocery Stores, Supermarkets",Pão,3,1.7999999999999998,2022-04-19 01:13:06.400025,19,4,2022,1
4574000117844462501,"Grocery Stores, Supermarkets",Café,5,78.5,2022-06-02 01:19:03.123016,2,6,2022,1
1690472938955678638,"Grocery Stores, Supermarkets",Feijão,1,12.0,2022-08-10 20:58:10.020515,10,8,2022,20
4574000117844462501,"Grocery Stores, Supermarkets",Maçã,4,4.8,2022-04-10 18:10:04.517997,10,4,2022,18
1690472938955678638,"Grocery Stores, Supermarkets",Banana,4,3.2,2023-01-01 02:01:22.857411,1,1,2023,2
9202060645083883366,"Grocery Stores, Supermarkets",Banana,10,8.0,2022-08-04 23:33:43.545892,4,8,2022,23
1690472938955678638,"Grocery Stores, Supermarkets",Sabonete,11,35.2,2023-06-08 07:33:32.208177,8,6,2023,7
5564683868409713852,"Grocery Stores, Supermarkets",Pão,11,6.6,2022-04-10 17:01:50.699524,10,4,2022,17
9202060645083883366,"Grocery Stores, Supermarkets",Banana,2,1.6,2023-11-17 16:02:00.37331,17,11,2023,16
5695527918944804612,"Grocery Stores, Supermarkets",Café,8,125.6,2022-06-04 21:19:28.91974,4,6,2022,21
9202060645083883366,"Grocery Stores, Supermarkets",Maçã,11,13.2,2023-02-24 05:30:40.996214,24,2,2023,5
9202060645083883366,"Grocery Stores, Supermarkets",Leite,7,29.96,2023-08-09 19:47:52.542787,9,8,2023,19
9202060645083883366,"Grocery Stores, Supermarkets",Maçã,10,12.0,2022-02-12 14:16:59.420763,12,2,2022,14
4574000117844462501,"Grocery Stores, Supermarkets",Banana,6,4.800000000000001,2022-09-01 02:27:16.004713,1,9,2022,2
7523807556076637323,"Grocery Stores, Supermarkets",Leite,2,8.56,2023-08-19 11:36:18.318258,19,8,2023,11
5564683868409713852,"Grocery Stores, Supermarkets",Arroz,1,21.0,2022-08-08 20:00:31.22227,8,8,2022,20
4574000117844462501,"Grocery Stores, Supermarkets",Arroz,6,126.0,2022-09-06 13:29:51.070965,6,9,2022,13
1690472938955678638,"Grocery Stores, Supermarkets",Maçã,2,2.4,2023-01-16 13:08:10.349231,16,1,2023,13
4574000117844462501,"Grocery Stores, Supermarkets",Leite,4,17.12,2023-03-19 20:10:58.067622,19,3,2023,20
1690472938955678638,"Grocery Stores, Supermarkets",Maçã,1,1.2,2022-09-17 21:21:32.238244,17,9,2022,21
5564683868409713852,"Grocery Stores, Supermarkets",Banana,10,8.0,2023-06-11 14:16:10.675208,11,6,2023,14
1690472938955678638,"Grocery Stores, Supermarkets",Maçã,6,7.199999999999999,2023-01-20 08:42:35.257452,20,1,2023,8
4574000117844462501,"Grocery Stores, Supermarkets",Sabonete,4,12.8,2023-06-09 09:24:31.555294,9,6,2023,9
4574000117844462501,"Grocery Stores, Supermarkets",Leite,6,25.68,2022-01-27 07:42:24.398184,27,1,2022,7
5564683868409713852,"Grocery Stores, Supermarkets",Pão,6,3.5999999999999996,2022-09-30 02:34:08.424267,30,9,2022,2
7523807556076637323,"Grocery Stores, Supermarkets",Banana,8,6.4,2022-05-29 02:51:03.144069,29,5,2022,2
4574000117844462501,"Grocery Stores, Supermarkets",Pão,7,4.2,2023-09-05 17:21:38.264258,5,9,2023,17
7523807556076637323,"Grocery Stores, Supermarkets",Pão,6,3.5999999999999996,2022-03-21 16:39:32.150048,21,3,2022,16
5564683868409713852,"Grocery Stores, Supermarkets",Maçã,4,4.8,2023-03-08 09:23:05.914154,8,3,2023,9
4574000117844462501,"Grocery Stores, Supermarkets",Feijão,6,72.0,2023-02-21 07:42:02.514169,21,2,2023,7
9202060645083883366,"Grocery Stores, Supermarkets",Maçã,2,2.4,2022-10-09 16:27:43.758101,9,10,2022,16
4574000117844462501,"Grocery Stores, Supermarkets",Feijão,5,60.0,2022-05-12 00:14:04.777355,12,5,2022,0
5564683868409713852,"Grocery Stores, Supermarkets",Banana,3,2.4000000000000004,2023-06-01 00:24:09.775186,1,6,2023,0
9202060645083883366,"Grocery Stores, Supermarkets",Pão,6,3.5999999999999996,2023-02-11 21:47:11.308844,11,2,2023,21
1690472938955678638,"Grocery Stores, Supermarkets",Feijão,10,120.0,2022-12-01 08:07:39.923753,1,12,2022,8
4574000117844462501,"Grocery Stores, Supermarkets",Café,9,141.29999999999998,2023-01-02 09:31:30.844358,2,1,2023,9
4574000117844462501,"Grocery Stores, Supermarkets",Maçã,6,7.199999999999999,2023-01-02 22:38:18.525788,2,1,2023,22
1690472938955678638,"Grocery Stores, Supermarkets",Banana,9,7.2,2023-03-12 15:06:35.998265,12,3,2023,15
7523807556076637323,"Grocery Stores, Supermarkets",Sabonete,1,3.2,2022-11-30 09:08:56.518539,30,11,2022,9
9202060645083883366,"Grocery Stores, Supermarkets",Banana,11,8.8,2023-06-01 14:27:17.017401,1,6,2023,14
5564683868409713852,"Grocery Stores, Supermarkets",Maçã,11,13.2,2023-04-25 22:54:55.422283,25,4,2023,22
1690472938955678638,"Grocery Stores, Supermarkets",Arroz,11,231.0,2023-06-21 01:45:10.698206,21,6,2023,1
7523807556076637323,"Grocery Stores, Supermarkets",Banana,1,0.8,2023-05-21 01:42:30.529437,21,5,2023,1
5695527918944804612,"Grocery Stores, Supermarkets",Sabonete,1,3.2,2022-06-14 03:28:39.315684,14,6,2022,3
9202060645083883366,"Grocery Stores, Supermarkets",Café,9,141.29999999999998,2023-08-18 15:42:53.245299,18,8,2023,15
4574000117844462501,"Grocery Stores, Supermarkets",Feijão,10,120.0,2022-12-22 13:50:24.229747,22,12,2022,13
1690472938955678638,"Grocery Stores, Supermarkets",Sabonete,3,9.600000000000001,2022-06-22 07:54:52.813927,22,6,2022,7
7523807556076637323,"Grocery Stores, Supermarkets",Café,4,62.8,2022-09-16 21:05:44.581201,16,9,2022,21
9202060645083883366,"Grocery Stores, Supermarkets",Banana,6,4.800000000000001,2022-10-25 08:55:54.673578,25,10,2022,8
1690472938955678638,"Grocery Stores, Supermarkets",Feijão,6,72.0,2023-06-25 05:07:04.187273,25,6,2023,5
7523807556076637323,"Grocery Stores, Supermarkets",Arroz,1,21.0,2022-01-03 10:32:52.200776,3,1,2022,10
5695527918944804612,"Grocery Stores, Supermarkets",Pão,6,3.5999999999999996,2022-01-20 13:22:30.350903,20,1,2022,13
7523807556076637323,"Grocery Stores, Supermarkets",Banana,11,8.8,2022-07-13 04:50:00.959627,13,7,2022,4
5695527918944804612,"Grocery Stores, Supermarkets",Banana,5,4.0,2022-10-02 13:37:20.025002,2,10,2022,13
5564683868409713852,"Grocery Stores, Supermarkets",Sabonete,6,19.200000000000003,2022-12-22 05:20:16.894932,22,12,2022,5
4574000117844462501,"Grocery Stores, Supermarkets",Arroz,11,231.0,2022-03-23 22:41:52.752069,23,3,2022,22
7523807556076637323,"Grocery Stores, Supermarkets",Leite,8,34.24,2023-10-22 00:07:22.3908,22,10,2023,0
4574000117844462501,"Grocery Stores, Supermarkets",Sabonete,3,9.600000000000001,2023-02-22 20:59:37.235483,22,2,2023,20
7523807556076637323,"Grocery Stores, Supermarkets",Feijão,6,72.0,2023-07-06 13:02:00.34891,6,7,2023,13
7523807556076637323,"Grocery Stores, Supermarkets",Arroz,9,189.0,2022-07-20 13:12:03.174524,20,7,2022,13
9202060645083883366,"Grocery Stores, Supermarkets",Arroz,7,147.0,2023-03-28 07:51:19.939295,28,3,2023,7
7523807556076637323,"Grocery Stores, Supermarkets",Banana,3,2.4000000000000004,2023-01-31 11:35:07.832587,31,1,2023,11
5695527918944804612,"Grocery Stores, Supermarkets",Feijão,9,108.0,2022-09-28 12:29:09.95216,28,9,2022,12
5695527918944804612,"Grocery Stores, Supermarkets",Banana,4,3.2,2022-03-23 02:03:05.359083,23,3,2022,2
9202060645083883366,"Grocery Stores, Supermarkets",Banana,3,2.4000000000000004,2023-11-24 20:02:03.165045,24,11,2023,20
9202060645083883366,"Grocery Stores, Supermarkets",Leite,10,42.800000000000004,2023-07-01 21:58:21.240931,1,7,2023,21
5564683868409713852,"Grocery Stores, Supermarkets",Pão,4,2.4,2023-03-28 23:35:50.088515,28,3,2023,23
9202060645083883366,"Grocery Stores, Supermarkets",Arroz,4,84.0,2023-01-04 06:31:53.071311,4,1,2023,6
1690472938955678638,"Grocery Stores, Supermarkets",Pão,9,5.3999999999999995,2023-12-14 07:17:09.149699,14,12,2023,7
5564683868409713852,"Grocery Stores, Supermarkets",Banana,3,2.4000000000000004,2022-06-03 13:46:35.011501,3,6,2022,13
5564683868409713852,"Grocery Stores, Supermarkets",Arroz,6,126.0,2022-12-10 11:15:45.742429,10,12,2022,11
9202060645083883366,"Grocery Stores, Supermarkets",Maçã,6,7.199999999999999,2022-10-19 14:50:13.015077,19,10,2022,14
1690472938955678638,"Grocery Stores, Supermarkets",Banana,4,3.2,2022-10-19 00:24:28.291738,19,10,2022,0
1690472938955678638,"Grocery Stores, Supermarkets",Arroz,1,21.0,2023-10-08 09:43:52.469087,8,10,2023,9
5564683868409713852,"Grocery Stores, Supermarkets",Maçã,2,2.4,2022-01-05 09:59:58.617478,5,1,2022,9
4574000117844462501,"Grocery Stores, Supermarkets",Pão,1,0.6,2023-02-06 04:48:56.1672,6,2,2023,4
7523807556076637323,"Grocery Stores, Supermarkets",Café,1,15.7,2022-10-21 16:46:47.968081,21,10,2022,16
1690472938955678638,"Grocery Stores, Supermarkets",Pão,1,0.6,2022-07-11 22:56:13.053066,11,7,2022,22
1690472938955678638,"Grocery Stores, Supermarkets",Sabonete,1,3.2,2022-07-05 12:23:17.610477,5,7,2022,12
5564683868409713852,"Grocery Stores, Supermarkets",Pão,5,3.0,2023-07-18 01:19:16.885208,18,7,2023,1
4574000117844462501,"Grocery Stores, Supermarkets",Banana,5,4.0,2022-06-10 11:34:12.326385,10,6,2022,11
5564683868409713852,"Grocery Stores, Supermarkets",Café,3,47.099999999999994,2022-09-29 01:42:01.942778,29,9,2022,1
4574000117844462501,"Grocery Stores, Supermarkets",Arroz,1,21.0,2023-06-14 08:58:27.756858,14,6,2023,8
7523807556076637323,"Grocery Stores, Supermarkets",Café,4,62.8,2022-02-01 00:25:18.974417,1,2,2022,0
5695527918944804612,"Grocery Stores, Supermarkets",Pão,8,4.8,2022-03-10 12:04:48.981134,10,3,2022,12
1690472938955678638,"Grocery Stores, Supermarkets",Pão,10,6.0,2022-11-10 21:10:03.003918,10,11,2022,21
9202060645083883366,"Grocery Stores, Supermarkets",Banana,3,2.4000000000000004,2023-10-02 03:34:38.51547,2,10,2023,3
9202060645083883366,"Grocery Stores, Supermarkets",Feijão,8,96.0,2023-06-30 17:50:59.508678,30,6,2023,17
9202060645083883366,"Grocery Stores, Supermarkets",Leite,3,12.84,2022-08-02 11:05:12.107708,2,8,2022,11
4574000117844462501,"Grocery Stores, Supermarkets",Banana,3,2.4000000000000004,2023-12-30 01:47:23.829161,30,12,2023,1
4574000117844462501,"Grocery Stores, Supermarkets",Pão,9,5.3999999999999995,2022-06-04 02:16:15.176165,4,6,2022,2
9202060645083883366,"Grocery Stores, Supermarkets",Sabonete,11,35.2,2023-01-13 16:08:04.468239,13,1,2023,16
1690472938955678638,"Grocery Stores, Supermarkets",Arroz,5,105.0,2022-05-09 16:03:21.684189,9,5,2022,16
5695527918944804612,"Grocery Stores, Supermarkets",Maçã,2,2.4,2022-03-07 18:20:11.930559,7,3,2022,18
5695527918944804612,"Grocery Stores, Supermarkets",Leite,7,29.96,2022-04-03 12:55:45.251124,3,4,2022,12
7523807556076637323,"Grocery Stores, Supermarkets",Arroz,4,84.0,2023-06-20 10:12:08.305406,20,6,2023,10
9202060645083883366,"Grocery Stores, Supermarkets",Arroz,5,105.0,2023-10-17 14:00:42.007994,17,10,2023,14
5695527918944804612,"Grocery Stores, Supermarkets",Pão,8,4.8,2023-05-03 10:13:57.775013,3,5,2023,10
4574000117844462501,"Grocery Stores, Supermarkets",Banana,3,2.4000000000000004,2023-06-14 19:39:22.821095,14,6,2023,19
7523807556076637323,"Grocery Stores, Supermarkets",Pão,8,4.8,2022-02-03 01:16:57.059928,3,2,2022,1
1690472938955678638,"Grocery Stores, Supermarkets",Banana,5,4.0,2023-12-22 21:10:17.232633,22,12,2023,21
5564683868409713852,"Grocery Stores, Supermarkets",Pão,6,3.5999999999999996,2023-05-26 08:41:10.37721,26,5,2023,8
5564683868409713852,"Grocery Stores, Supermarkets",Arroz,5,105.0,2022-12-09 09:32:42.886111,9,12,2022,9
7523807556076637323,"Grocery Stores, Supermarkets",Café,10,157.0,2022-06-27 02:46:47.386653,27,6,2022,2
7523807556076637323,"Grocery Stores, Supermarkets",Sabonete,4,12.8,2023-04-09 03:52:17.738601,9,4,2023,3
9202060645083883366,"Grocery Stores, Supermarkets",Banana,5,4.0,2023-05-12 13:41:45.070406,12,5,2023,13
5564683868409713852,"Grocery Stores, Supermarkets",Feijão,4,48.0,2023-12-30 11:28:26.909645,30,12,2023,11
9202060645083883366,"Grocery Stores, Supermarkets",Banana,4,3.2,2023-10-30 14:32:16.884214,30,10,2023,14
5564683868409713852,"Grocery Stores, Supermarkets",Banana,10,8.0,2022-04-22 21:29:23.64365,22,4,2022,21
7523807556076637323,"Grocery Stores, Supermarkets",Banana,1,0.8,2022-07-04 01:23:12.627739,4,7,2022,1
5695527918944804612,"Grocery Stores, Supermarkets",Pão,4,2.4,2022-11-03 02:39:35.539043,3,11,2022,2
1690472938955678638,"Grocery Stores, Supermarkets",Feijão,1,12.0,2023-05-03 11:34:09.260519,3,5,2023,11
5564683868409713852,"Grocery Stores, Supermarkets",Maçã,2,2.4,2023-11-29 16:17:37.720726,29,11,2023,16
7523807556076637323,"Grocery Stores, Supermarkets",Leite,2,8.56,2022-09-14 07:27:01.868712,14,9,2022,7
